장소ID, 장소명, 도로명주소, 장소상세설명, 유저ID, 위도, 경도, 등록일시, 수정일시, 지번주소, 사용여부
1762,금능샌드,제주특별자치도 제주시 한림로3길 8,금능샌드,,33.3891868,126.2324889,2019-07-12,2019-07-12,제주특별자치도 제주시 한림읍 금능리 2316,
1773,컴퍼트리호텔,제주특별자치도 제주시 해안마을서4길 100,숙소,,33.4528965,126.4489561,2019-07-14,2019-07-14,제주특별자치도 제주시 노형동 2550,
1786,랜트카,,랜트카인수,,33.500188,126.4897726,2019-07-14,2019-07-14,제주특별자치도 제주시 도두동 96-3,
1788,이마트,,이마트,,33.4847783,126.4803986,2019-07-14,2019-07-14,제주특별자치도 제주시 노형동 919-1,
1798,스킨스쿠버,제주특별자치도 서귀포시 하례망장포로 65-13,스킨스쿠버,,33.2591856,126.6394506,2019-07-16,2019-07-16,제주특별자치도 서귀포시 남원읍 하례리 64-10,
1861,쏘카,제주특별자치도 제주시 용문로 8,렌터카 타기 ,,33.5048729,126.4970976,2019-07-23,2019-07-23,제주특별자치도 제주시 용담2동 1531-1,
1876,공항,제주특별자치도 제주시 다호6길 52,도착,,33.5006884,126.4926998,2019-07-24,2019-07-24,제주특별자치도 제주시 용담2동 1932,
1891,제주다모르펜션,제주특별자치도 서귀포시 오조로 149-33,"제주펜션, 성산일출봉펜션,커플,가족펜",,33.464535,126.911057,2019-07-26,2019-07-26,제주특별자치도 서귀포시 성산읍 오조리 596,
1889,마트로,제주특별자치도 제주시 중앙로 13,마트,,33.5168809,126.5254575,2019-07-25,2019-07-25,제주특별자치도 제주시 건입동 1441,
1888,제주 연안여객터미널,제주특별자치도 제주시 임항로 111 제주항연안여객터미널,제주 연안여객터미널,,33.5195072,126.5350026,2019-07-25,2019-07-25,제주특별자치도 제주시 건입동 918-30,
1893,우도천진항,,우도항,,33.4916783,126.9503296,2019-07-26,2019-07-26,제주특별자치도 제주시 우도면 연평리,
1894,비양도 승마,,승마체험 만냥,,33.5145181,126.9671223,2019-07-26,2019-07-26,제주특별자치도 제주시 우도면 연평리 12,
1896,유어카K 1899-3568,제주특별자치도 제주시 서해안로 410,렌트카,,33.5008601,126.4787512,2019-07-26,2019-07-26,제주특별자치도 제주시 도두동 1002-1,
1898,엉덩물,제주특별자치도 제주시 성두길 7-7 삼우주택,물회,,33.4908866,126.4949134,2019-07-27,2019-07-27,제주특별자치도 제주시 연동 291-116,
1899,공항,제주특별자치도 제주시 구산로 65 제주지방해양경찰청,비행기타고 제주도에 간다.,,33.4999323,126.4984033,2019-07-27,2019-07-27,제주특별자치도 제주시 용담2동 1676-1,
1900,빛의 벙커,제주특별자치도 서귀포시 난고로 62,미디어 아트,,33.4409821,126.9002698,2019-07-27,2019-07-27,제주특별자치도 서귀포시 성산읍 고성리 2051,
1902,제주항 도착,제주특별자치도 제주시 임항로 191,7:00 제주항 도착,,33.5254874,126.5437826,2019-07-30,2019-07-30,제주특별자치도 제주시 건입동 908-1,
1903,선경 오피스텔 (숙소),제주특별자치도 서귀포시 중정로 123 선경오피스텔,"숙소 도착
",,33.248675,126.5696077,2019-07-30,2019-07-30,제주특별자치도 서귀포시 중앙동 251-1,
1904,제주항 국제터미널,제주특별자치도 제주시 임항로 191,도착,,33.5258555,126.5438908,2019-07-30,2019-07-30,제주특별자치도 제주시 건입동 908-18,
1905,선경 오피스텔 (숙소),제주특별자치도 서귀포시 중정로 123 선경오피스텔,"숙소
",,33.2486256,126.5696377,2019-07-30,2019-07-30,제주특별자치도 서귀포시 중앙동 251-1,
1906,올래국수,제주특별자치도 제주시 귀아랑길 24,국수,,33.4914987,126.4973094,2019-07-30,2019-07-30,제주특별자치도 제주시 연동 301-19,
1907,제주에 가면 (해물 칼국수 13.000),제주특별자치도 제주시 탑동로 119,칼국수,,33.5147202,126.5180032,2019-07-30,2019-07-30,제주특별자치도 제주시 삼도2동 1158-22,
1579,제주아로마돔나이트,제주특별자치도 제주시 연동10길 8,돔나이트,,33.4849124,126.4916956,2018-11-12,2018-11-12,제주특별자치도 제주시 연동 274-25,
1580,제주OK렌터카,제주특별자치도 제주시 용문로 64,"QM6
96000원",,33.5035982,126.5030213,2018-11-12,2018-11-12,제주특별자치도 제주시 용담2동 737-3,
1581,제주대명샤인빌리조트,제주특별자치도 서귀포시 표선면 일주동로 6347-17 대명샤인빌리조트,샤인빌럭셔리리조트,,33.3053755,126.7921334,2018-11-12,2018-11-12,제주특별자치도 서귀포시 표선면 토산리 17,
1612,제주막창,제주특별자치도 서귀포시 중정로91번길 12 무진주국밥,막창집,,33.2494857,126.5656297,2018-11-21,2018-11-21,제주특별자치도 서귀포시 중앙동 257-15,
1608,중문국수마을,제주특별자치도 서귀포시 천제연로188번길 15 예그린하우스,"몸국, 갈치구이",,33.2506241,126.4247003,2018-11-19,2018-11-19,제주특별자치도 서귀포시 중문동 2049-1,
1613,성이시돌목장,제주특별자치도 서귀포시 중정로91번길 12 무진주국밥,목장,,33.3469099,126.3273651,2018-11-21,2018-11-21,제주특별자치도 제주시 한림읍 금악리 135-1,
1614,이익새양과자점,제주특별자치도 제주시 명월성로 10-2,카페,,33.40782,126.2656602,2018-11-21,2018-11-21,제주특별자치도 제주시 한림읍 동명리 1580-8,
1715,제주국제공항,제주특별자치도 서귀포시 태평로 156 델앤델리조트,출발지,,33.5037705,126.4926641,2019-07-05,2019-07-05,제주특별자치도 제주시 용담2동 1946,
1624,대명콘도,제주특별자치도 서귀포시 표선면 일주동로 6347-17 대명샤인빌리조트,숙소,,33.3049414,126.7930167,2018-11-22,2018-11-22,제주특별자치도 서귀포시 표선면 토산리 17,
1652,제주 수련원,제주특별자치도 제주시 곽지9길 29 충청북도교육청제주교육원,수련원,,33.4509867,126.3070133,2019-06-22,2019-06-22,제주특별자치도 제주시 애월읍 곽지리 1622-61,
1700,크리스마스리조트,제주특별자치도 제주시 해맞이해안로 2030-8,숙소,,33.5090804,126.8997141,2019-07-04,2019-07-04,제주특별자치도 제주시 구좌읍 종달리 1422,
1704,제주조각공원,제주특별자치도 서귀포시 안덕면 일주서로 1836,안덕면에 있는 제주조각공원,,33.2551512,126.3214646,2019-07-04,2019-07-04,제주특별자치도 서귀포시 안덕면 덕수리 산27,
1818,종달아이니,제주특별자치도 제주시 종달로5길 36,숙소,,33.493166,126.8997351,2019-07-19,2019-07-19,제주특별자치도 제주시 구좌읍 종달리 824-2,
1758,버터모닝,제주특별자치도 제주시 하광로 279,제주시 애월읍 하광로 279,,33.4642424,126.4229936,2019-07-12,2019-07-12,제주특별자치도 제주시 애월읍 광령리 3798-3,
1759,돌카롱,제주특별자치도 제주시 용화로 58,제주특별자치도 제주시 용화로 58 ,,33.5092626,126.5095574,2019-07-12,2019-07-12,제주특별자치도 제주시 용담2동 626-8,
1827,오막집국수,제주특별자치도 제주시 연무정길 43-1,냉국수 및 고기국수 및 보쌈,,33.5188836,126.4980019,2019-07-20,2019-07-20,제주특별자치도 제주시 용담2동 1145-3,
1789,g-stay,,숙소1,,33.3831818,126.2503815,2019-07-14,2019-07-14,제주특별자치도 제주시 한림읍 협재리 1043-1,
1823,제주사랑렌트카,제주특별자치도 제주시 연미길 103 제주사랑렌트카사무소,올뉴K332670019:00~ 8/6 20:00,,33.4857331,126.5023055,2019-07-19,2019-07-19,제주특별자치도 제주시 연동 353-1,
1831,곽지해수욕장,제주특별자치도 제주시 애월해안로 272,괴물해변,,33.4511221,126.305467,2019-07-20,2019-07-20,제주특별자치도 제주시 애월읍 곽지리 1565,
1832,신화워터파크,제주특별자치도 제주시 애월해안로 272,신화역사로304번길 38,,33.3003397,126.310156,2019-07-20,2019-07-20,제주특별자치도 서귀포시 안덕면 서광리 산36,
1833,항공우주박물관,제주특별자치도 서귀포시 안덕면 녹차분재로 218 제주항공우주박물관,제주 서귀포시 안덕면 녹차분재로 218,,33.3042255,126.3000669,2019-07-20,2019-07-20,제주특별자치도 서귀포시 안덕면 서광리 산39,
1834,마라도,제주특별자치도 서귀포시 안덕면 녹차분재로 218 제주항공우주박물관,,,33.1220261,126.2701723,2019-07-20,2019-07-20,제주특별자치도 서귀포시 대정읍 가파리,
1836,다이나믹메이즈,제주특별자치도 서귀포시 표선면 번영로 2644 트릭아트뮤지엄,서귀포시 표선면 번영로 2644,,33.3990554,126.7854426,2019-07-20,2019-07-20,제주특별자치도 서귀포시 표선면 성읍리 2381,
1839,유리의성,제주특별자치도 제주시 한경면 녹차분재로 462 유리의 성,"성인	11,000청소년 (중고생)	9,000어린이(36개월~초등학생)	8,000",,33.3147643,126.274476,2019-07-20,2019-07-20,제주특별자치도 제주시 한경면 저지리 3135-1,
1849,놀멘,제주특별자치도 제주시 애월로1길 24,애월읍 애월로1길 24 해물라면 8(13~14브레이크타임),,33.4624613,126.3101576,2019-07-22,2019-07-22,제주특별자치도 제주시 애월읍 애월리 2530,
1856,숙소,제주특별자치도 서귀포시 위미중앙로225번길 8,숙소,,33.2730985,126.6657905,2019-07-22,2019-07-22,제주특별자치도 서귀포시 남원읍 위미리 1818,
1857,추말례 천연염색,,염색,,33.3067597,126.2155728,2019-07-22,2019-07-22,제주특별자치도 제주시 한경면 조수리 3289-1,
1578,갈치어장,,통갈치조림,,33.3263109,126.845065,2018-11-12,2018-11-12,제주특별자치도 서귀포시 표선면 표선리 45-4,
1588,우도검멀래해수욕장,제주특별자치도 서귀포시 평화로 267,검머래 해수욕장,,33.4967868,126.9672386,2018-11-14,2018-11-14,제주특별자치도 제주시 우도면 연평리,
1592,효섬마을초가집,제주특별자치도 제주시 명림로 241,생선구이,,33.4656592,126.6114282,2018-11-14,2018-11-14,제주특별자치도 제주시 봉개동 234-236,
1739,아루미호텔,제주특별자치도 서귀포시 색달중앙로 38,서귀포시 색달중앙로 38,,33.2585486,126.4139527,2019-07-09,2019-07-09,제주특별자치도 서귀포시 예래동 2284-1,
1610,다미안제과점,,제과점도착,,33.2609039,126.5882194,2018-11-20,2018-11-20,제주특별자치도 서귀포시 영천동 1083-1,
1618,제주마당(통갈치),제주특별자치도 제주시 원노형3길 15,ㅇ,,33.4864381,126.4843724,2018-11-22,2018-11-22,제주특별자치도 제주시 노형동 914-2,
1754,공항,제주특별자치도 제주시 다호북길 7,도착,,33.5030656,126.4954283,2019-07-12,2019-07-12,제주특별자치도 제주시 용담2동 1611-2,
1757,제주시새우리,제주특별자치도 제주시 무근성7길 21,064-900-2527,,33.5146407,126.5204774,2019-07-12,2019-07-12,제주특별자치도 제주시 삼도2동 1098-3,
1764,제주돗,,제주돗,,33.3329658,126.2309207,2019-07-12,2019-07-12,제주특별자치도 제주시 한경면 조수리 254-4,
1775,조랑말타운,제주특별자치도 서귀포시 표선면 번영로 2486,ㄴㄹ,,33.4071123,126.7732639,2019-07-14,2019-07-14,제주특별자치도 서귀포시 표선면 성읍리 2867,
1828,속소,제주특별자치도 제주시 북선로 125 크라운컨트리클럽,짐두기,,33.5267711,126.6960602,2019-07-20,2019-07-20,제주특별자치도 제주시 조천읍 북촌리 산65,
1785,해군호텔,제주특별자치도 제주시 오일장서길 26,ㄹ,,33.4423231,126.4442051,2019-07-14,2019-07-14,제주특별자치도 제주시 애월읍 광령리 404-4,
1784,제주여객터미널,,제주항,,33.5265622,126.5438488,2019-07-14,2019-07-14,제주특별자치도 제주시 건입동 908-18,
1858,제주국제공항,제주특별자치도 제주시 공항로 2,12시30분 공항 도착,,33.5042493,126.4933476,2019-07-22,2019-07-22,제주특별자치도 제주시 용담2동 1946,
1864,자매국수,제주특별자치도 제주시 삼성로11길 3-5,음식점,,33.5085488,126.5326157,2019-07-23,2019-07-23,제주특별자치도 제주시 일도2동 1034-4,
1863,일출다담팬션,제주특별자치도 서귀포시 일출로 270-2,2일차숙소,,33.4616819,126.9341535,2019-07-23,2019-07-23,제주특별자치도 서귀포시 성산읍 성산리 136-7,
1865,오션블루호텔,제주특별자치도 서귀포시 이어도로 67,1일차 숙소,,33.2388536,126.4304425,2019-07-23,2019-07-23,제주특별자치도 서귀포시 중문동 2538,
1866,버드나무집,제주특별자치도 제주시 신북로 558,칼국수,,33.5414599,126.6674384,2019-07-24,2019-07-24,제주특별자치도 제주시 조천읍 함덕리 1002-66,
1867,롯데오토렌트카,제주특별자치도 제주시 용해로 92,렌트카,,33.5090346,126.5030555,2019-07-24,2019-07-24,제주특별자치도 제주시 용담2동 855,
1871,사려니숲길(붉은오름방면),제주특별자치도 서귀포시 이어도로 75 대포어촌횟집,사려니,,33.3971445,126.6849058,2019-07-24,2019-07-24,제주특별자치도 서귀포시 표선면 가시리 산158-2,
1869,자매국수,제주특별자치도 제주시 월랑로4길 6,국수,,33.4878087,126.4783894,2019-07-24,2019-07-24,제주특별자치도 제주시 노형동 1279-1,
1870,대포어촌횟집,제주특별자치도 서귀포시 이어도로 75 대포어촌횟집,횟집,,33.2385948,126.4311064,2019-07-24,2019-07-24,제주특별자치도 서귀포시 중문동 2536,
1872,성산카베츠,제주특별자치도 서귀포시 일출로 264-4,카베츠,,33.4611116,126.9338836,2019-07-24,2019-07-24,제주특별자치도 서귀포시 성산읍 성산리 141-1,
1873,충민정,제주특별자치도 제주시 남성로 26,갈치,,33.5024619,126.513159,2019-07-24,2019-07-24,제주특별자치도 제주시 용담1동 2818-4,
1874,섭지코지,,섭,,33.4216966,126.936415,2019-07-24,2019-07-24,대한민국,
1875,캐니스토리 호텔,제주특별자치도 제주시 도령로 124 제이케이 라마다 앙코르 제주 호텔,화요일 숙소,,33.4922239,126.4905642,2019-07-24,2019-07-24,제주특별자치도 제주시 연동 270-2,
1879,제주국제공항,,공항도착,,33.4961269,126.4996421,2019-07-24,2019-07-24,제주특별자치도 제주시 연동 48,
1885,제주공항,제주특별자치도 제주시 노연로 132,신나는 여행시작,,33.4856355,126.4942519,2019-07-25,2019-07-25,제주특별자치도 제주시 연동 294-5,
1886,제주공항,,다시 살다,,33.4947198,126.4955247,2019-07-25,2019-07-25,제주특별자치도 제주시 연동 122,
1890,북수구 공영주차장,,동문시장 근처 공영주차장,,33.5146623,126.5280413,2019-07-25,2019-07-25,제주특별자치도 제주시 일도1동 1230-5,
1892,골든튤립호텔,제주특별자치도 서귀포시 고성동서로 115,수영장 호텔,,33.451672,126.9189633,2019-07-26,2019-07-26,제주특별자치도 서귀포시 성산읍 오조리 57-35,
1895,별돈별,제주특별자치도 제주시 한경면 고산로8길 21-15,고기,,33.3086245,126.1801613,2019-07-26,2019-07-26,제주특별자치도 제주시 한경면 고산리 2471,
1901,아트스테이함덕점,,숙소,,33.5452461,126.652068,2019-07-29,2019-07-29,제주특별자치도 제주시 조천읍 신흥리 189,
1596,갱이네보말칼국수,제주특별자치도 제주시 도남로 88,칼국수,,33.4926703,126.5280584,2018-11-17,2018-11-17,제주특별자치도 제주시 이도2동 58-5,
1597,제주김만복 본점,제주특별자치도 제주시 오라로 41,전복김밥,,33.496979,126.5089617,2018-11-17,2018-11-17,제주특별자치도 제주시 오라동 2250-1,
1599,제주국제공항,제주특별자치도 제주시 공항로 2,공항도착,,33.506918,126.4927353,2018-11-19,2018-11-19,제주특별자치도 제주시 용담2동 2002,
